Field Name,Country,Country_iso3,Region,Latitude,Longitude,Location,gwp,ch4_gwp_potential,Upstream Methane Emission Rate (NGSI Standard %),Upstream Methane Intensity (kgCH4/boe),Midstream Methane Intensity (kgCH4/boe),Downstream Methane Intensity (kgCH4/boe),Upstream Carbon Dioxide Intensity (kgCO2/boe),Midstream Carbon Dioxide Intensity (kgCO2/boe),Downstream Carbon Dioxide Intensity (kgCO2/boe),Total Emissions Intensity (kgCO2eq/boe),Total Carbon Dioxide Intensity (kgCO2/boe),Industry GHG Responsibility (kgCO2eq/boe),Consumer GHG Responsibility (kgCO2eq/boe),Sulfur Content Weight Percent,API Category,Enhanced recovery,Fracked,Dry Gas,Flaring-to-Oil Ratio (scf flared/bbl),Energy Output of Oil and Gas Produced (MJ/d),Energy Output of Petroleum Products (MJ/d),Breakeven Oil Price (usd/bbl),Breakeven Gas Price (usd/kcf),Flare Rate,Oil or Gas or Condensate,Resource Type,Sour or Sweet
Te Giac Trang,Viet Nam,VNM,South East Asia,9.9207,107.9259,Offshore,100,29.8,0.33822,1.85926,0.00743,0.02081,41.99206,31.38023,454.63396,594.44847,539.32508,134.30406,460.14441,0.0307,Light,1,False,0,534.70386,69199631.23742,71670631.78678,43.0,0.0,High Flare,Oil,Light Oil,Sweet Oil
Tempa Rossa,Italy,ITA,Southern Europe,40.421,16.0667,Onshore,20,82.5,0.31089,0.59967,0.00485,0.0302,20.31631,61.07493,393.34485,536.51275,485.20916,129.50079,407.01196,4.74012,Heavy Oil 15-19,1,False,0,0.6,193752381.92623,174269156.20666,22.6,0.0,Very Low Flare,Oil,Heavy Oil,Sour Oil
Tempa Rossa,Italy,ITA,Southern Europe,40.421,16.0667,Onshore,100,29.8,0.31089,0.59967,0.00474,0.03014,20.31631,60.73576,393.43011,504.17226,484.95525,97.32815,406.84412,4.74012,Heavy Oil 15-19,1,False,0,0.6,193752381.92623,174269156.20666,22.6,0.0,Very Low Flare,Oil,Heavy Oil,Sour Oil
Tengiz,Kazakhstan,KAZ,Central Asia,46.0918,53.4322,Onshore,20,82.5,0.1898,0.58975,0.00382,0.01986,22.35338,51.98393,368.32302,505.09148,457.20441,127.16584,377.92563,0.70596,Light,1,False,0,12.94228,3814265432.79213,3359423563.19005,18.2,0.0,Medium Flare,Oil,Ultra-Light Oil,Sour Oil
Tengiz,Kazakhstan,KAZ,Central Asia,46.0918,53.4322,Onshore,100,29.8,0.1898,0.58975,0.00373,0.01981,22.35338,51.66965,368.39109,473.36185,456.95821,95.58951,377.77234,0.70596,Light,1,False,0,12.94228,3814265432.79213,3359423563.19005,18.2,0.0,Medium Flare,Oil,Ultra-Light Oil,Sour Oil
Teotleco,Mexico,MEX,North America,17.9044,-93.2694,Onshore,20,82.5,0.54136,8.5022,0.00408,0.02013,208.47797,54.6329,364.77247,1337.51258,639.84683,964.1641,373.34848,0.86904,Light,1,False,0,3577.1824,167485750.32073,148102335.30944,31.1,0.0,Ultra High Flare,Oil,Light Oil,Sour Oil
Teotleco,Mexico,MEX,North America,17.9044,-93.2694,Onshore,100,29.8,0.54136,8.5022,0.00398,0.02006,208.47797,54.25583,364.84354,888.7203,639.54083,515.5627,373.1576,0.86904,Light,1,False,0,3577.1824,167485750.32073,148102335.30944,31.1,0.0,Ultra High Flare,Oil,Light Oil,Sour Oil
Thunderhorse,United States,USA,North America,28.1977,-88.54779999999998,Offshore,20,82.5,0.2155,0.7748,0.00397,0.02066,27.11081,55.86387,374.86776,538.86964,476.36165,153.44113,385.42852,0.6727,Regular,1,False,0,16.36392,687141016.71638,614321865.74647,38.5,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Thunderhorse,United States,USA,North America,28.1977,-88.54779999999998,Offshore,100,29.8,0.2155,0.7748,0.00388,0.0206,27.11081,55.50948,374.94525,497.33667,476.08475,112.08498,385.25169,0.6727,Regular,1,False,0,16.36392,687141016.71638,614321865.74647,38.5,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Tin Fouye,Algeria,DZA,North Africa,28.38498,7.48739,Onshore,20,82.5,1.87843,2.09015,0.00193,0.27777,48.14193,12.84411,324.55661,655.8383,434.63343,307.41865,348.41965,0.05636,Light,0,False,0,1386.54318,1063235429.80171,426928678.53533,0.0,1.4,High Flare,Gas,Wet gas,Sweet Gas
Tin Fouye,Algeria,DZA,North Africa,28.38498,7.48739,Onshore,100,29.8,1.87843,2.09015,0.00188,0.27775,48.14193,12.66877,324.56749,513.9497,434.46898,179.64117,334.30853,0.05636,Light,0,False,0,1386.54318,1063235429.80171,426928678.53533,0.0,1.4,High Flare,Gas,Wet gas,Sweet Gas
Toual,Algeria,DZA,North Africa,29.2647,3.9122,Onshore,20,82.5,1.43816,1.42432,0.0,0.42187,27.2549,1.87961,310.76134,564.21001,391.07913,218.3716,345.83842,0.00059,Light,0,False,0,3004.34336,223197429.90258,21128210.31949,0.0,2.1,High Flare,Gas,Wet gas,Sweet Gas
Toual,Algeria,DZA,North Africa,29.2647,3.9122,Onshore,100,29.8,1.43816,1.42432,0.0,0.42187,27.2549,1.82356,310.76138,454.1135,391.02311,130.12719,323.98631,0.00059,Light,0,False,0,3004.34336,223197429.90258,21128210.31949,0.0,2.1,High Flare,Gas,Wet gas,Sweet Gas
Troll,Norway,NOR,Western Europe,60.66455,3.66504,Offshore,20,82.5,0.80409,1.11027,0.0014,0.34182,30.6562,6.38328,279.52781,473.13605,331.5435,164.82433,308.31172,0.15483,Regular,1,False,0,4.01839,2525308245.02263,490106821.81463,0.0,3.4,Very Low Flare,Gas,Wet gas,Sweet Gas
Troll,Norway,NOR,Western Europe,60.66455,3.66504,Offshore,100,29.8,0.80409,1.11027,0.00136,0.34181,30.6562,6.34732,279.53486,382.07691,331.5146,91.42196,290.65495,0.15483,Regular,1,False,0,4.01839,2525308245.02263,490106821.81463,0.0,3.4,Very Low Flare,Gas,Wet gas,Sweet Gas
Tsimin,Mexico,MEX,North America,18.7139,-92.6909,Offshore,20,82.5,0.62668,1.2642,0.00543,0.01864,27.97496,31.39382,419.67413,594.77254,491.57759,170.5036,424.26894,0.28929,Regular,1,False,0,290.6,83006262.43049,73736269.2032,46.3,0.0,High Flare,Oil,Light Oil,Sweet Oil
Tsimin,Mexico,MEX,North America,18.7139,-92.6909,Offshore,100,29.8,0.62668,1.2642,0.00531,0.0186,27.97496,31.12257,419.70585,527.45602,491.33806,103.2845,424.17151,0.28929,Regular,1,False,0,290.6,83006262.43049,73736269.2032,46.3,0.0,High Flare,Oil,Light Oil,Sweet Oil
Tunu-ID,Indonesia,IDN,South East Asia,-0.5471,117.5876,Offshore,20,82.5,1.04404,0.78151,0.0,0.41053,13.44162,2.77008,328.27223,516.65745,396.74048,153.97672,362.68074,0.02,Light,0,False,0,396.15544,209945408.61864,28170682.55005,0.0,4.2,High Flare,Gas,Wet gas,Sweet Gas
Tunu-ID,Indonesia,IDN,South East Asia,-0.5471,117.5876,Offshore,100,29.8,1.04404,0.78151,0.0,0.41053,13.44162,2.70606,328.27334,440.72843,396.67758,99.25569,341.47274,0.02,Light,0,False,0,396.15544,209945408.61864,28170682.55005,0.0,4.2,High Flare,Gas,Wet gas,Sweet Gas
Tunu-NG,Nigeria,NGA,West Africa,4.8932,5.6238,Onshore,20,82.5,0.91636,0.86146,0.00156,0.31083,17.18859,21.03866,345.86045,546.60554,440.13475,171.31293,375.29262,0.10816,Regular,0,False,0,212.97502,145159325.34304,50694535.54015,0.0,2.9,High Flare,Gas,Wet gas,Sweet Gas
Tunu-NG,Nigeria,NGA,West Africa,4.8932,5.6238,Onshore,100,29.8,0.91636,0.86146,0.00152,0.31081,17.18859,20.92812,345.8886,478.92939,440.05236,119.43413,359.49526,0.10816,Regular,0,False,0,212.97502,145159325.34304,50694535.54015,0.0,2.9,High Flare,Gas,Wet gas,Sweet Gas
Tupi,Brazil,BRA,South America,-25.4978,-42.786,Offshore,20,82.5,0.0,0.61363,0.004,0.02164,127.94666,56.83485,388.7877,641.40343,589.4306,239.94441,401.45902,0.37586,Regular,1,False,0,23.77715,3928922128.99267,3746126106.31845,25.6,0.0,Medium Flare,Oil,Medium Oil,Sweet Oil
Tupi,Brazil,BRA,South America,-25.4978,-42.786,Offshore,100,29.8,0.0,0.61363,0.00391,0.02158,127.94666,56.50549,388.87089,608.37684,589.18443,207.07604,401.3008,0.37586,Regular,1,False,0,23.77715,3928922128.99267,3746126106.31845,25.6,0.0,Medium Flare,Oil,Medium Oil,Sweet Oil
Ubit,Nigeria,NGA,West Africa,4.23,8.1246,Offshore,20,82.5,0.0,0.9252,0.00458,0.02155,20.41117,57.84807,389.30979,561.16601,484.51491,160.33142,400.83459,0.10816,Regular,1,False,0,0.64743,139895098.04387,131475387.08197,25.6,0.0,Very Low Flare,Oil,Medium Oil,Sweet Oil
Ubit,Nigeria,NGA,West Africa,4.23,8.1246,Offshore,100,29.8,0.0,0.9252,0.00448,0.02149,20.41117,57.54847,389.3881,511.71926,484.29361,111.04631,400.67295,0.10816,Regular,1,False,0,0.64743,139895098.04387,131475387.08197,25.6,0.0,Very Low Flare,Oil,Medium Oil,Sweet Oil
Ughelli,Nigeria,NGA,West Africa,5.51797,5.92964,Onshore,20,82.5,2.46902,3.34712,0.00263,0.28487,79.96933,21.3853,361.98257,805.01623,493.90447,415.74245,389.27377,0.2482,Regular,0,False,0,2760.34187,37130026.02676,15856337.96119,0.0,1.2,Very High Flare,Gas,Wet gas,Sweet Gas
Ughelli,Nigeria,NGA,West Africa,5.51797,5.92964,Onshore,100,29.8,2.46902,3.34712,0.00257,0.28485,79.96933,21.26651,362.0105,606.68734,493.81361,231.7283,374.95904,0.2482,Regular,0,False,0,2760.34187,37130026.02676,15856337.96119,0.0,1.2,Very High Flare,Gas,Wet gas,Sweet Gas
Uinta,United States,USA,North America,39.78605,-109.063009608235,Onshore,20,82.5,0.96493,0.61894,0.0024,0.26809,15.49037,15.71071,357.15223,515.87855,423.81917,134.65717,381.22137,0.33524,Light,0,True,0,23.48558,2599109683.3199,1100298485.84943,0.0,2.75501,Medium Flare,Gas,Wet gas,Sweet Gas
Uinta,United States,USA,North America,39.78605,-109.063009608235,Onshore,100,29.8,0.96493,0.61894,0.00235,0.26807,15.49037,15.59037,357.16843,456.99402,423.71503,89.29514,367.69888,0.33524,Light,0,True,0,23.48558,2599109683.3199,1100298485.84943,0.0,2.75501,Medium Flare,Gas,Wet gas,Sweet Gas
Uinta - coal bed methane,United States,USA,North America,39.0915,-109.5175,Onshore,20,82.5,1.1684,0.88636,0.0,0.51598,48.3883,0.0,283.02981,517.7245,363.86161,191.97603,325.74847,0.01361,Light,0,False,1,973.18892,101289591.12574,6466956.88031,0.0,3.6,High Flare,Gas,Coal-bed Gas,Sour Gas
Uinta - coal bed methane,United States,USA,North America,39.0915,-109.5175,Onshore,100,29.8,1.1684,0.88636,0.0,0.51598,48.3883,0.0,283.02981,419.51129,363.86161,120.67255,298.83874,0.01361,Light,0,False,1,973.18892,101289591.12574,6466956.88031,0.0,3.6,High Flare,Gas,Coal-bed Gas,Sour Gas
Umm Al Lulu,United Arab Emirates,ARE,Middle East,24.5236,54.0255,Offshore,20,82.5,0.31465,0.78856,0.00454,0.01985,16.89599,52.92299,367.34968,511.99758,450.79688,135.36816,376.62943,1.85164,Regular,1,False,0,1.05789,551665039.37725,427496744.90919,29.0,0.0,Very Low Flare,Oil,Light Oil,Sour Oil
Umm Al Lulu,United Arab Emirates,ARE,Middle East,24.5236,54.0255,Offshore,100,29.8,0.31465,0.78856,0.00443,0.01978,16.89599,52.58585,367.42686,469.73874,450.53692,93.31068,376.42806,1.85164,Regular,1,False,0,1.05789,551665039.37725,427496744.90919,29.0,0.0,Very Low Flare,Oil,Light Oil,Sour Oil
Umm Shaif,United Arab Emirates,ARE,Middle East,25.1998,53.2192,Offshore,20,82.5,0.0,0.49476,0.00453,0.02131,31.46329,58.59764,372.77598,515.2776,477.77583,132.53103,382.74657,1.29916,Regular,1,False,0,26.56087,1202158556.50121,1128068843.5131,12.0,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Umm Shaif,United Arab Emirates,ARE,Middle East,25.1998,53.2192,Offshore,100,29.8,0.0,0.49476,0.00442,0.02124,31.46329,58.21061,372.8557,488.43454,477.46852,105.89043,382.54411,1.29916,Regular,1,False,0,26.56087,1202158556.50121,1128068843.5131,12.0,0.0,Medium Flare,Oil,Light Oil,Sour Oil
Urengoyskoye,Russian Federation,RUS,Russia,66.64919,76.56375,Onshore,20,82.5,2.04466,0.89489,1.3281366789260862e-05,0.31669,14.00675,9.45616,328.68795,826.72954,557.0576,470.14653,356.58301,0.49357,Light,0,True,0,171.79965,8769561532.19772,2621837264.37031,0.0,1.4926,Medium Flare,Gas,Wet gas,Sweet Gas
Urengoyskoye,Russian Federation,RUS,Russia,66.64919,76.56375,Onshore,100,29.8,2.04466,0.89489,1.2977140524167777e-05,0.31669,14.00675,9.35262,328.69468,655.78035,556.96079,315.36799,340.41236,0.49357,Light,0,True,0,171.79965,8769561532.19772,2621837264.37031,0.0,1.4926,Medium Flare,Gas,Wet gas,Sweet Gas
Usari,Nigeria,NGA,West Africa,4.2633,7.7988,Offshore,20,82.5,0.0,0.87506,0.00449,0.02187,18.10469,58.15655,401.60516,567.92288,495.34468,154.97462,412.94826,0.25375,Regular,1,False,0,52.60648,138385832.1147,134555606.07601,23.4,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Usari,Nigeria,NGA,West Africa,4.2633,7.7988,Offshore,100,29.8,0.0,0.87506,0.00439,0.02181,18.10469,57.85137,401.68164,521.11405,495.11597,108.32424,412.78981,0.25375,Regular,1,False,0,52.60648,138385832.1147,134555606.07601,23.4,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Utica,United States,USA,North America,40.22018,-80.7771240525154,Onshore,20,82.5,1.18539,0.63927,3.9889099031416e-06,0.45584,6.0567,2.62508,344.21299,510.93358,385.7782,128.39165,382.54193,0.02249,Light,0,True,0,64.3,7170010170.06994,890122833.78194,0.0,1.69744,Medium Flare,Gas,Wet gas,Sweet Gas
Utica,United States,USA,North America,40.22018,-80.7771240525154,Onshore,100,29.8,1.18539,0.63927,3.897559809931783e-06,0.45584,6.0567,2.57225,344.21517,431.73641,385.72756,72.80468,358.93173,0.02249,Light,0,True,0,64.3,7170010170.06994,890122833.78194,0.0,1.69744,Medium Flare,Gas,Wet gas,Sweet Gas
Utorogu,Nigeria,NGA,West Africa,5.4298,5.8941,Onshore,20,82.5,1.48572,1.6777,0.00059,0.36973,41.92234,7.44681,330.06839,610.60313,429.27311,248.38949,362.21364,0.16506,Regular,0,False,0,3531.13111,155079472.07606,22556213.36296,0.0,1.2,High Flare,Gas,Wet gas,Sweet Gas
Utorogu,Nigeria,NGA,West Africa,5.4298,5.8941,Onshore,100,29.8,1.48572,1.6777,0.00058,0.36973,41.92234,7.4147,330.07807,495.48274,429.25069,152.28972,343.19302,0.16506,Regular,0,False,0,3531.13111,155079472.07606,22556213.36296,0.0,1.2,High Flare,Gas,Wet gas,Sweet Gas
Uzen,Kazakhstan,KAZ,Central Asia,43.4175,52.8658,Onshore,20,82.5,0.0,1.07098,0.00814,0.02086,32.54806,35.62874,431.65647,602.78153,516.4927,165.919,436.86254,0.1669,Regular,1,False,0,81.2,597349812.34341,605863938.706,53.7,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Uzen,Kazakhstan,KAZ,Central Asia,43.4175,52.8658,Onshore,100,29.8,0.0,1.07098,0.00795,0.02082,32.54806,35.39129,431.69609,545.51569,516.29487,108.77998,436.7357,0.1669,Regular,1,False,0,81.2,597349812.34341,605863938.706,53.7,0.0,High Flare,Oil,Medium Oil,Sweet Oil
Vaca Muerta,Argentina,ARG,South America,-38.37273300090616,-68.86181507565571,Onshore,20,82.5,0.58119,0.53713,0.0038,0.10826,28.96788,23.71554,366.97824,585.29179,508.26878,202.02554,383.26624,0.43332,Regular,0,True,0,97.7302,2138420080.76989,1293949739.65888,0.0,1.34252,Medium Flare,Gas,Wet gas,Sour Gas
Vaca Muerta,Argentina,ARG,South America,-38.37273300090616,-68.86181507565571,Onshore,100,29.8,0.58119,0.53713,0.00371,0.10824,28.96788,23.55936,367.02577,537.84311,508.16012,159.46903,378.37407,0.43332,Regular,0,True,0,97.7302,2138420080.76989,1293949739.65888,0.0,1.34252,Medium Flare,Gas,Wet gas,Sour Gas
Vankorskoye,Russian Federation,RUS,Russia,67.8,83.5,Onshore,20,82.5,0.30133,0.72721,0.00416,0.02112,23.31327,55.96989,383.15572,541.14508,481.3345,146.4936,394.65148,1.40571,Regular,1,False,0,63.1153,1391093071.7738,1273349123.69489,37.7,0.0,High Flare,Oil,Medium Oil,Sour Oil
Vankorskoye,Russian Federation,RUS,Russia,67.8,83.5,Onshore,100,29.8,0.30133,0.72721,0.00406,0.02106,23.31327,55.63665,383.23576,502.12613,481.08131,107.6434,394.48273,1.40571,Regular,1,False,0,63.1153,1391093071.7738,1273349123.69489,37.7,0.0,High Flare,Oil,Medium Oil,Sour Oil
Varadero,Cuba,CUB,Caribbean & Central America,23.1419,-81.2708,Onshore,20,82.5,0.0,0.79605,0.00551,0.03628,162.678,63.50686,428.59909,740.11544,667.15297,293.94297,446.17247,5.87047,Extra Heavy Oil,1,False,0,30.0,135439687.02242,128653780.54236,34.5,0.0,Medium Flare,Oil,Extra-Heavy Oil,Sour Oil
Varadero,Cuba,CUB,Caribbean & Central America,23.1419,-81.2708,Onshore,100,29.8,0.0,0.79605,0.00538,0.03623,162.678,63.25678,428.69178,697.46723,666.99558,251.425,446.04223,5.87047,Extra Heavy Oil,1,False,0,30.0,135439687.02242,128653780.54236,34.5,0.0,Medium Flare,Oil,Extra-Heavy Oil,Sour Oil
Vasai,India,IND,South Asia,19.09812,72.0275,Offshore,20,82.5,0.96459,0.93241,0.00172,0.18762,20.64499,17.45742,362.32445,558.68088,453.46969,179.3933,379.28758,0.07463,Light,1,False,0,186.7,485478833.58737,294764445.94334,0.0,2.05645,High Flare,Gas,Wet gas,Sweet Gas
Vasai,India,IND,South Asia,19.09812,72.0275,Offshore,100,29.8,0.96459,0.93241,0.00168,0.1876,20.64499,17.19816,362.33603,491.42408,453.22201,121.3539,370.07018,0.07463,Light,1,False,0,186.7,485478833.58737,294764445.94334,0.0,2.05645,High Flare,Gas,Wet gas,Sweet Gas
Vega Pleyade,Argentina,ARG,South America,-53.4357,-67.7269,Offshore,20,82.5,1.55557,0.67659,0.0,0.44843,9.50224,0.0,277.15687,560.55285,372.78542,246.25262,314.30022,0.02524,Light,0,False,1,153.4,136180105.81778,5060346.98526,0.0,1.7,Medium Flare,Gas,Dry Gas,Sweet Gas
Vega Pleyade,Argentina,ARG,South America,-53.4357,-67.7269,Offshore,100,29.8,1.55557,0.67659,0.0,0.44843,9.50224,0.0,277.15687,440.65896,372.78542,149.71489,290.94408,0.02524,Light,0,False,1,153.4,136180105.81778,5060346.98526,0.0,1.7,Medium Flare,Gas,Dry Gas,Sweet Gas
Ventura,United States,USA,North America,34.3341,-118.6849,Onshore,20,82.5,0.13019,0.65536,0.00431,0.02176,29.73981,57.99242,386.45021,538.26049,484.34579,139.57067,398.68982,2.30321,Regular,1,False,0,18.82924,124473783.14113,117259203.16076,27.1,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Ventura,United States,USA,North America,34.3341,-118.6849,Onshore,100,29.8,0.13019,0.65536,0.00421,0.0217,29.73981,57.64359,386.5356,502.99896,484.08235,104.48743,398.51153,2.30321,Regular,1,False,0,18.82924,124473783.14113,117259203.16076,27.1,0.0,Medium Flare,Oil,Medium Oil,Sour Oil
Visund,Norway,NOR,Western Europe,61.3649,2.4327,Offshore,20,82.5,0.60351,1.03161,0.0005,0.28215,19.49205,16.34071,335.42665,561.77242,431.14853,198.95394,362.81849,0.5121,Regular,1,False,0,4.01839,433173087.17267,153266921.45131,0.0,3.1,Very Low Flare,Gas,Wet gas,Sour Gas
Visund,Norway,NOR,Western Europe,61.3649,2.4327,Offshore,100,29.8,0.60351,1.03161,0.00048,0.28214,19.49205,16.23737,335.44894,480.11792,431.06747,131.58202,348.5359,0.5121,Regular,1,False,0,4.01839,433173087.17267,153266921.45131,0.0,3.1,Very Low Flare,Gas,Wet gas,Sour Gas
Voelkersen,Germany,DEU,Western Europe,52.9901,9.2326,Onshore,20,82.5,1.14167,0.59268,0.0,0.47,8.84365,0.0,290.48798,450.64936,328.09418,121.23138,329.41797,0.00216,Light,0,False,1,0.2,40649086.67367,289156.25523,0.0,7.5,Very Low Flare,Gas,Dry Gas,Sweet Gas
Voelkersen,Germany,DEU,Western Europe,52.9901,9.2326,Onshore,100,29.8,1.14167,0.59268,0.0,0.47,8.84365,0.0,290.48798,372.5363,328.09418,67.59793,304.93837,0.00216,Light,0,False,1,0.2,40649086.67367,289156.25523,0.0,7.5,Very Low Flare,Gas,Dry Gas,Sweet Gas
Wafra-KW,Kuwait,KWT,Middle East,28.5505,47.9049,Onshore,20,82.5,0.0,0.61326,0.00442,0.02259,45.12552,58.33754,410.85239,583.00133,528.27472,157.33493,425.6664,3.43391,Heavy Oil 20-23,1,False,0,27.0,468245253.2098,454634425.11474,0.0,0.0,Medium Flare,Oil,Heavy Oil,Sour Oil
Wafra-KW,Kuwait,KWT,Middle East,28.5505,47.9049,Onshore,100,29.8,0.0,0.61326,0.00432,0.02254,45.12552,58.06298,410.9416,550.01749,528.08937,124.49116,425.52633,3.43391,Heavy Oil 20-23,1,False,0,27.0,468245253.2098,454634425.11474,0.0,0.0,Medium Flare,Oil,Heavy Oil,Sour Oil
Wafra-SA,Saudi Arabia,SAU,Middle East,28.5505,47.9049,Onshore,20,82.5,0.0,0.59413,0.00519,0.03236,44.99707,61.97096,406.51466,582.02705,528.75085,160.0155,422.01155,3.71913,Heavy Oil 20-23,1,False,0,20.1,468245253.2098,444683648.90832,0.0,0.0,Medium Flare,Oil,Heavy Oil,Sour Oil
Wafra-SA,Saudi Arabia,SAU,Middle East,28.5505,47.9049,Onshore,100,29.8,0.0,0.59413,0.00507,0.03231,44.99707,61.6678,406.6042,549.99083,528.53722,128.13133,421.8595,3.71913,Heavy Oil 20-23,1,False,0,20.1,468245253.2098,444683648.90832,0.0,0.0,Medium Flare,Oil,Heavy Oil,Sour Oil
Waha,Libya,LBY,North Africa,28.3113,19.9354,Onshore,20,82.5,0.15313,1.03412,0.00723,0.02108,41.98492,36.35413,441.38929,616.40712,532.54931,169.42792,446.9792,0.35493,Regular,0,False,0,201.38471,292280200.12347,309411645.50843,25.2,0.0,High Flare,Oil,Light Oil,Sweet Oil
Waha,Libya,LBY,North Africa,28.3113,19.9354,Onshore,100,29.8,0.15313,1.03412,0.00706,0.02104,41.98492,36.06602,441.42926,561.07828,532.30117,114.21953,446.85875,0.35493,Regular,0,False,0,201.38471,292280200.12347,309411645.50843,25.2,0.0,High Flare,Oil,Light Oil,Sweet Oil
West Delta Deep,Egypt,EGY,North Africa,32.05065,30.50301,Offshore,20,82.5,1.10607,1.00041,0.0,0.30313,19.16673,8.51302,345.63884,536.92559,408.83683,165.11601,371.80958,0.32571,Light,0,False,0,372.9,227408536.25034,86089861.61261,0.0,2.8977,High Flare,Gas,Wet gas,Sweet Gas
West Delta Deep,Egypt,EGY,North Africa,32.05065,30.50301,Offshore,100,29.8,1.10607,1.00041,0.0,0.30313,19.16673,8.33719,345.64223,456.11265,408.66438,99.72913,356.38352,0.32571,Light,0,False,0,372.9,227408536.25034,86089861.61261,0.0,2.8977,High Flare,Gas,Wet gas,Sweet Gas
West Qurna,Iraq,IRQ,Middle East,30.8886,47.362,Onshore,20,82.5,0.0,1.15398,0.00445,0.02225,35.43116,59.11175,393.93676,602.3816,506.1522,195.14653,407.23508,3.83385,Regular,1,False,0,250.28089,4552058275.41875,4372875075.31717,6.1,0.0,High Flare,Oil,Medium Oil,Sour Oil
West Qurna,Iraq,IRQ,Middle East,30.8886,47.362,Onshore,100,29.8,0.0,1.15398,0.00435,0.02219,35.43116,58.77709,394.02581,540.84431,505.90659,133.78179,407.06252,3.83385,Regular,1,False,0,250.28089,4552058275.41875,4372875075.31717,6.1,0.0,High Flare,Oil,Medium Oil,Sour Oil
Wheatstone,Australia,AUS,Oceania,-19.8629,115.2851,Offshore,20,82.5,0.97945,0.675,0.0,0.42162,10.45968,0.0,260.59021,429.84032,320.84499,134.32737,295.51295,0.00901,Light,0,False,1,132.13185,1165285678.87673,113793709.65168,0.0,0.9,Medium Flare,Gas,Dry Gas,Sweet Gas
Wheatstone,Australia,AUS,Oceania,-19.8629,115.2851,Offshore,100,29.8,0.97945,0.675,0.0,0.42162,10.45968,0.0,260.59021,359.88201,320.84499,86.32885,273.55315,0.00901,Light,0,False,1,132.13185,1165285678.87673,113793709.65168,0.0,0.9,Medium Flare,Gas,Dry Gas,Sweet Gas
Wilmington,United States,USA,North America,33.7504,-118.1656,Onshore,20,82.5,0.0,0.69903,0.00541,0.03605,49.18298,64.20144,412.9378,597.87168,537.43697,170.65026,427.22142,1.56,Heavy Oil 15-19,1,False,0,64.3,144168244.73923,137620065.96443,124.8,0.0,High Flare,Oil,Heavy Oil,Sour Oil
Wilmington,United States,USA,North America,33.7504,-118.1656,Onshore,100,29.8,0.0,0.69903,0.00529,0.03599,49.18298,63.87976,413.02172,560.27756,537.19921,133.21997,427.05759,1.56,Heavy Oil 15-19,1,False,0,64.3,144168244.73923,137620065.96443,124.8,0.0,High Flare,Oil,Heavy Oil,Sour Oil
Xan,Guatemala,GTM,Caribbean & Central America,17.5299,-90.7847,Onshore,20,82.5,0.0,2.14935,0.00545,0.03448,58.43255,65.68517,410.20129,730.26673,547.34414,302.83513,427.4316,5.99954,Extra Heavy Oil,1,False,0,650.1,32514229.98484,30499807.46828,34.2,0.0,Very High Flare,Oil,Extra-Heavy Oil,Sour Oil
Xan,Guatemala,GTM,Caribbean & Central America,17.5299,-90.7847,Onshore,100,29.8,0.0,2.14935,0.00533,0.03443,58.43255,65.38954,410.29836,616.26248,547.14557,188.98383,427.27865,5.99954,Extra Heavy Oil,1,False,0,650.1,32514229.98484,30499807.46828,34.2,0.0,Very High Flare,Oil,Extra-Heavy Oil,Sour Oil
Xanab,Mexico,MEX,North America,18.5379,-93.3825,Offshore,20,82.5,0.30308,0.71683,0.00437,0.02105,19.48406,56.39589,375.53574,521.60788,464.05134,135.24268,386.3652,1.33167,Regular,1,False,0,61.87101,482556594.24527,439241172.8623,31.2,0.0,High Flare,Oil,Medium Oil,Sour Oil
Xanab,Mexico,MEX,North America,18.5379,-93.3825,Offshore,100,29.8,0.30308,0.71683,0.00427,0.02099,19.48406,56.04143,375.61584,483.10483,463.77698,96.92354,386.18129,1.33167,Regular,1,False,0,61.87101,482556594.24527,439241172.8623,31.2,0.0,High Flare,Oil,Medium Oil,Sour Oil
Xingiang-Karamay,China,CHN,East Asia,46.0246,86.0375,Onshore,20,82.5,0.0,0.72911,0.00434,0.02214,156.79775,57.55522,384.71511,669.70096,611.22106,273.10378,396.59718,1.63047,Regular,1,False,0,63.3,1196125342.85065,1137135736.66965,46.1,0.0,High Flare,Oil,Medium Oil,Sour Oil
Xingiang-Karamay,China,CHN,East Asia,46.0246,86.0375,Onshore,100,29.8,0.0,0.72911,0.00424,0.02207,156.79775,57.16917,384.80312,630.5121,610.92302,234.11435,396.39775,1.63047,Regular,1,False,0,63.3,1196125342.85065,1137135736.66965,46.1,0.0,High Flare,Oil,Medium Oil,Sour Oil
